num,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
1875,3.8889,5.1111,5.4444,5.2222,5.4444,5.8889,4.1111,4.7778,5.8889,5.2222,2.6667,6.0,5.7778,4.7778
1876,5.7778,4.7778,6.6667,5.7778,5.7778,6.7778,5.5556,4.0,6.1111,5.1111,3.0,7.0,6.0,6.6667
1877,4.3333,5.8889,5.3333,5.0,4.4444,5.7778,5.5556,4.6667,5.0,4.1111,5.1111,6.0,5.1111,4.7778
1878,2.4444,6.8889,6.2222,5.0,6.6667,3.5556,4.8889,4.6667,4.7778,4.0,5.1111,2.8889,6.7778,4.4444
1879,3.2222,6.1111,6.0,4.1111,5.2222,3.6667,4.4444,4.1111,5.2222,4.4444,4.2222,3.1111,4.7778,4.5556
1880,5.0,5.7778,5.5556,5.6667,6.8889,3.3333,4.6667,3.3333,4.6667,4.0,3.8889,6.2222,4.6667,6.1111
1881,3.7778,5.3333,6.4444,5.5556,5.3333,5.1111,5.1111,4.3333,4.7778,5.7778,4.8889,5.1111,4.6667,4.7778
1882,6.5556,5.8889,5.1111,5.8889,6.8889,5.7778,4.3333,3.8889,5.4444,4.4444,3.5556,6.7778,6.1111,6.7778
1883,3.0,4.8889,5.6667,4.0,5.5556,4.1111,4.2222,4.1111,4.1111,3.5556,4.5556,3.1111,3.5556,4.1111
1884,6.0,6.1111,6.1111,5.6667,5.3333,6.4444,5.3333,4.1111,5.2222,5.1111,3.3333,5.8889,5.6667,6.2222
1885,2.3333,5.0,6.2222,4.3333,2.2222,3.5556,4.3333,4.7778,3.6667,2.2222,3.4444,2.2222,3.2222,1.8889
1886,6.4444,6.4444,6.6667,6.2222,5.0,6.1111,5.4444,2.4444,6.4444,5.8889,2.4444,5.4444,5.6667,6.5556
1887,3.0,6.8889,6.8889,5.4444,3.7778,3.1111,4.5556,2.8889,4.7778,3.1111,5.3333,3.0,4.2222,3.2222
1888,4.8889,6.5556,7.0,6.7778,4.3333,5.3333,6.0,3.3333,5.3333,4.7778,2.6667,4.6667,4.6667,4.4444
1889,7.3333,7.1111,6.4444,6.6667,6.0,7.2222,6.0,1.4444,6.7778,6.3333,2.5556,6.4444,6.6667,7.3333
1890,4.4444,5.4444,5.8889,5.5556,5.3333,4.7778,4.4444,2.3333,3.4444,6.3333,2.7778,4.8889,4.0,4.0
1891,6.1111,7.0,6.7778,6.7778,5.0,6.4444,5.8889,2.4444,5.3333,3.6667,2.4444,5.4444,5.4444,6.8889
1892,5.8889,7.2222,6.8889,5.3333,3.6667,6.1111,5.1111,3.3333,4.3333,4.1111,3.2222,4.8889,5.7778,5.3333
1893,7.8889,6.5556,5.6667,6.4444,7.1111,7.4444,5.7778,2.3333,6.6667,6.0,2.3333,6.7778,6.5556,7.3333
1894,5.8889,7.2222,6.3333,6.1111,6.1111,6.6667,6.7778,3.3333,5.3333,6.8889,2.7778,5.8889,6.1111,6.2222
1895,7.3333,7.1111,6.1111,6.3333,5.3333,6.5556,5.0,2.4444,5.7778,5.7778,2.7778,6.1111,5.5556,6.6667
1896,4.1111,6.2222,6.7778,5.7778,4.6667,5.0,6.1111,2.7778,4.2222,5.7778,3.1111,5.0,4.7778,4.0
1897,5.2222,5.6667,5.8889,6.1111,5.7778,6.8889,5.7778,1.8889,6.7778,5.7778,3.4444,6.5556,7.2222,6.4444
1898,4.7778,4.7778,5.5556,4.3333,5.0,7.2222,4.6667,2.0,6.0,5.2222,4.2222,6.5556,6.4444,5.8889
1899,4.4444,7.2222,7.0,5.4444,6.3333,6.7778,4.8889,2.1111,5.6667,5.4444,2.5556,4.0,6.3333,5.8889
1900,7.5556,5.5556,6.3333,6.2222,7.2222,8.0,5.3333,1.5556,7.1111,7.1111,2.6667,6.6667,7.1111,7.5556
1901,1.7778,6.1111,7.1111,5.8889,1.6667,4.0,5.6667,4.8889,2.3333,2.6667,5.7778,3.0,4.1111,2.3333
1902,5.4444,5.7778,6.5556,7.4444,7.5556,6.6667,5.3333,2.3333,6.3333,5.4444,3.3333,6.0,5.7778,6.5556
1903,2.5556,4.0,4.1111,5.3333,2.4444,5.4444,3.7778,5.8889,5.2222,1.7778,4.3333,3.1111,2.7778,2.0
1904,5.5556,5.4444,7.0,6.3333,7.6667,7.7778,5.5556,3.2222,5.4444,4.6667,3.0,6.6667,7.5556,7.0
1905,3.6667,5.5556,5.6667,5.1111,6.6667,5.1111,5.4444,2.6667,5.3333,6.1111,4.4444,4.8889,6.8889,4.7778
1906,2.8889,6.1111,6.5556,3.6667,6.7778,2.1111,3.8889,6.1111,2.5556,6.2222,5.6667,1.6667,3.3333,2.4444
1907,1.4444,5.5556,7.2222,4.6667,4.7778,6.5556,4.5556,7.4444,5.0,4.0,5.5556,4.1111,4.5556,2.3333
1908,5.2222,5.4444,6.1111,4.6667,4.7778,4.2222,4.4444,3.3333,5.3333,4.8889,3.5556,5.4444,3.8889,5.0
1909,5.8889,7.5556,7.3333,7.4444,5.8889,7.5556,5.8889,1.7778,7.0,6.3333,2.7778,6.4444,7.3333,7.1111
1910,4.0,6.1111,4.6667,3.6667,4.3333,4.8889,4.3333,4.0,5.3333,4.2222,5.6667,4.7778,5.6667,4.4444
1911,6.5556,6.1111,7.0,7.2222,7.0,8.0,4.5556,1.8889,6.5556,6.0,2.3333,6.5556,6.6667,7.1111
1912,5.7778,6.5556,6.8889,5.8889,6.2222,5.7778,5.6667,2.6667,5.7778,5.4444,4.6667,5.5556,6.7778,6.0
1913,5.3333,6.1111,6.5556,7.4444,6.0,7.4444,6.5556,2.0,6.7778,6.1111,2.5556,6.2222,7.2222,6.1111
1914,3.2222,6.8889,7.1111,4.1111,5.4444,5.0,5.4444,2.8889,5.5556,3.8889,4.2222,2.8889,7.4444,4.1111
1915,5.0,6.8889,6.4444,4.8889,4.8889,4.7778,4.3333,2.7778,5.6667,5.0,3.1111,3.8889,5.5556,5.7778
1916,2.6667,6.2222,5.5556,4.2222,4.2222,2.5556,4.5556,3.7778,4.4444,4.1111,4.1111,3.5556,4.8889,3.2222
1917,4.5556,6.7778,7.2222,7.5556,4.8889,7.0,6.0,2.2222,6.1111,3.7778,2.3333,5.3333,6.1111,6.2222
1918,7.8889,7.0,6.2222,6.1111,7.0,6.7778,5.6667,2.0,7.0,6.8889,2.5556,6.7778,6.3333,7.0
1919,3.7778,6.1111,6.2222,5.7778,5.6667,6.3333,5.3333,3.0,6.1111,4.4444,4.0,5.2222,6.4444,4.2222
1920,5.6667,5.5556,6.0,5.1111,5.2222,6.8889,3.6667,2.8889,5.3333,4.2222,3.7778,5.5556,6.7778,5.6667
1921,4.4444,5.1111,5.7778,3.6667,3.2222,4.7778,4.2222,3.3333,5.3333,3.1111,2.8889,3.8889,7.2222,5.7778
1922,1.5556,5.1111,4.5556,3.5556,3.1111,1.1111,2.2222,6.7778,1.5556,2.2222,4.4444,1.3333,1.2222,1.2222
1923,1.8889,4.4444,4.5556,3.2222,2.0,2.6667,3.7778,6.1111,2.5556,2.4444,4.0,2.4444,2.2222,2.6667
1924,6.7778,5.2222,6.4444,6.3333,5.7778,7.1111,4.0,2.5556,5.8889,3.7778,3.2222,6.3333,6.5556,7.4444
1925,5.5556,6.5556,4.8889,5.1111,4.7778,5.5556,5.3333,3.4444,5.3333,4.6667,3.2222,5.0,6.3333,6.4444
1926,1.5556,5.6667,6.2222,3.1111,2.6667,2.6667,3.4444,5.1111,4.5556,2.5556,4.3333,1.8889,6.3333,3.0
1927,3.5556,4.3333,4.2222,4.1111,3.6667,4.7778,3.7778,4.2222,5.1111,4.4444,3.2222,4.2222,4.4444,3.8889
1928,3.0,4.1111,4.0,3.7778,3.3333,5.7778,2.6667,4.7778,5.0,3.4444,3.6667,4.4444,4.0,3.1111
1929,5.6667,5.3333,6.4444,5.3333,5.1111,6.3333,4.5556,2.4444,4.5556,3.7778,2.8889,4.2222,6.2222,5.1111
1930,6.8889,4.1111,5.2222,4.1111,4.6667,6.4444,3.8889,2.8889,5.5556,3.1111,2.6667,5.3333,7.2222,5.8889
1931,1.4444,4.2222,6.0,3.2222,3.3333,3.3333,3.2222,5.1111,3.0,2.3333,4.2222,1.6667,3.6667,3.4444
1932,6.1111,4.2222,5.5556,4.8889,3.7778,7.2222,4.1111,2.7778,5.2222,3.3333,2.2222,5.7778,6.7778,6.2222
1933,2.4444,4.4444,6.4444,5.8889,6.3333,4.5556,5.3333,4.6667,2.5556,3.3333,3.1111,5.6667,3.3333,1.2222
1934,1.2222,5.7778,5.3333,3.8889,1.7778,3.1111,3.3333,6.2222,3.6667,1.6667,4.0,2.0,3.3333,1.6667
1935,7.7778,5.4444,6.5556,7.0,7.2222,7.6667,4.7778,1.4444,7.0,7.5556,2.4444,7.3333,7.5556,8.5556
1936,7.6667,5.7778,5.5556,5.8889,4.6667,6.8889,5.7778,3.0,6.1111,6.1111,1.4444,7.3333,6.2222,7.8889
1937,6.8889,7.2222,8.2222,7.4444,6.6667,7.6667,6.5556,1.3333,7.1111,7.1111,2.0,6.6667,8.1111,7.4444
1938,7.3333,5.7778,7.1111,7.2222,8.0,8.0,5.1111,2.4444,6.7778,6.4444,2.8889,7.8889,6.2222,7.8889
1939,6.0,6.2222,6.8889,7.0,5.3333,6.8889,5.1111,4.0,6.3333,4.6667,3.4444,6.0,5.3333,5.5556
1940,3.1111,5.2222,5.7778,6.0,3.7778,5.3333,5.4444,3.2222,5.3333,4.1111,3.7778,5.3333,4.8889,2.2222
1941,2.4444,6.5556,6.2222,6.8889,7.0,4.3333,6.5556,2.5556,6.6667,4.6667,4.2222,4.1111,6.4444,6.5556
1942,7.2222,6.4444,5.8889,7.4444,5.1111,7.0,6.0,2.0,6.2222,6.1111,2.1111,7.6667,6.8889,8.1111
1943,3.2222,5.7778,6.5556,6.0,2.8889,5.1111,5.6667,3.7778,6.4444,3.4444,4.3333,5.5556,5.0,3.7778
1944,7.2222,5.7778,6.1111,6.0,7.2222,6.1111,4.5556,1.6667,5.5556,5.4444,3.4444,6.3333,5.6667,6.2222
1945,6.6667,6.2222,6.5556,5.0,4.3333,6.1111,5.7778,3.7778,5.5556,4.2222,4.0,6.7778,6.6667,6.2222
1946,3.3333,3.5556,5.8889,4.0,4.2222,5.7778,4.4444,4.0,4.8889,3.0,3.0,4.1111,4.3333,3.7778
1947,3.8889,5.4444,6.5556,3.7778,4.5556,5.4444,4.6667,4.1111,4.8889,4.5556,3.1111,5.7778,5.2222,3.8889
1948,5.6667,5.6667,6.5556,4.2222,5.6667,5.6667,5.3333,4.5556,4.6667,3.3333,3.4444,5.3333,5.4444,5.3333
1949,5.8889,5.2222,5.3333,4.1111,4.3333,6.1111,4.8889,3.5556,5.4444,3.5556,3.2222,6.3333,5.3333,5.4444
1950,5.0,4.0,4.4444,4.7778,3.5556,6.1111,4.6667,3.5556,5.4444,4.2222,2.2222,6.1111,4.6667,5.1111
1951,3.7778,4.8889,5.5556,4.2222,4.1111,5.4444,3.2222,4.5556,4.6667,4.4444,3.7778,4.3333,5.2222,2.8889
1952,5.7778,3.8889,5.6667,5.3333,5.6667,6.5556,3.5556,2.4444,5.0,4.7778,3.4444,6.1111,5.2222,5.2222
1953,7.3333,6.2222,6.3333,6.3333,6.4444,7.2222,4.3333,2.4444,6.8889,6.7778,2.0,6.8889,6.4444,6.6667
1954,3.2222,4.8889,6.4444,4.7778,3.5556,2.3333,4.5556,3.2222,3.8889,5.3333,3.4444,3.0,2.0,4.8889
1955,2.4444,5.7778,6.7778,4.5556,2.8889,1.8889,5.1111,5.0,3.8889,2.5556,3.7778,1.8889,2.3333,2.2222
1956,1.8889,3.7778,5.0,3.0,2.7778,4.7778,4.5556,5.3333,3.8889,2.5556,3.1111,3.1111,3.7778,1.8889
1957,7.0,7.1111,6.7778,6.0,4.3333,6.6667,4.1111,2.5556,6.7778,4.6667,1.7778,6.2222,6.7778,7.5556
1958,3.7778,5.1111,5.5556,4.1111,5.7778,5.1111,5.1111,4.7778,4.5556,3.2222,3.2222,3.7778,4.0,4.3333
1959,3.5556,5.6667,6.4444,3.2222,7.0,4.0,3.0,5.3333,3.1111,5.8889,4.7778,4.0,4.1111,2.4444
1960,2.6667,6.6667,7.1111,6.0,3.2222,3.5556,6.1111,4.5556,2.4444,3.3333,4.0,2.5556,3.2222,1.8889
1961,6.7778,6.6667,6.6667,6.1111,6.7778,6.0,4.6667,2.7778,6.8889,4.3333,2.7778,7.1111,6.3333,7.5556
1962,6.3333,4.8889,6.0,5.8889,3.2222,6.4444,4.7778,3.0,6.2222,4.5556,3.0,5.8889,6.5556,6.5556
1963,5.6667,5.2222,5.7778,6.1111,4.6667,6.2222,5.6667,2.5556,4.7778,5.1111,3.3333,5.6667,6.6667,6.3333
1964,2.7778,6.5556,6.2222,4.6667,6.8889,1.7778,4.8889,4.5556,2.8889,6.5556,5.1111,3.1111,3.3333,4.0
1965,6.7778,6.5556,6.4444,6.5556,7.8889,7.6667,5.6667,1.8889,8.1111,7.7778,1.7778,6.3333,7.6667,7.8889
1966,7.1111,5.6667,6.6667,5.7778,6.7778,7.0,3.5556,1.8889,7.6667,4.6667,3.1111,7.0,6.2222,8.4444
1967,5.5556,5.7778,6.2222,4.5556,2.8889,6.2222,5.8889,3.5556,5.6667,2.7778,3.3333,6.1111,6.3333,4.6667
1968,6.2222,5.4444,7.0,5.4444,3.8889,6.4444,6.1111,2.6667,5.4444,3.8889,2.7778,6.1111,5.7778,7.0
1969,6.4444,6.1111,6.0,6.1111,5.3333,7.3333,5.1111,1.5556,6.6667,5.2222,2.2222,5.5556,6.2222,6.4444
1970,7.1111,5.7778,5.5556,6.3333,6.1111,7.4444,4.4444,1.2222,6.0,5.1111,2.3333,5.8889,5.8889,6.8889
1971,6.1111,7.5556,7.0,4.0,4.1111,6.6667,4.4444,2.4444,6.4444,4.0,3.7778,4.2222,6.4444,6.6667
1972,4.1111,5.1111,5.0,5.1111,5.1111,5.2222,5.2222,3.3333,5.8889,5.5556,3.3333,6.0,3.5556,4.5556
1973,2.3333,4.7778,3.5556,5.8889,4.5556,5.8889,5.0,4.6667,5.2222,4.5556,3.2222,4.3333,3.4444,3.3333
1974,7.4444,7.5556,6.0,6.7778,6.5556,8.3333,5.6667,2.0,6.2222,6.3333,3.3333,5.7778,6.4444,6.8889
1975,5.8889,7.0,6.4444,6.2222,5.7778,7.6667,5.2222,2.8889,7.2222,6.1111,2.8889,6.2222,6.6667,7.3333
1976,5.4444,6.4444,6.5556,7.1111,6.1111,6.6667,5.4444,2.0,6.2222,4.5556,2.6667,5.0,7.0,6.7778
1977,3.5556,5.0,3.8889,5.5556,4.3333,5.3333,4.3333,5.8889,5.6667,4.1111,3.6667,3.4444,3.6667,3.3333
1978,7.0,5.3333,5.8889,6.1111,6.6667,7.6667,4.2222,1.1111,7.1111,6.5556,2.2222,7.4444,6.8889,7.2222
1979,2.6667,6.1111,6.1111,3.5556,4.0,2.3333,5.0,3.4444,2.8889,2.8889,4.5556,2.3333,4.5556,3.0
1980,5.5556,7.0,6.7778,5.0,4.7778,6.6667,6.1111,2.5556,5.6667,5.1111,3.5556,4.6667,7.8889,7.3333
1981,7.3333,6.4444,6.1111,6.5556,4.2222,8.2222,5.3333,3.0,6.3333,5.0,1.8889,6.2222,5.8889,7.8889
1982,3.8889,5.6667,6.4444,5.8889,5.6667,5.4444,5.3333,2.2222,5.1111,5.8889,3.4444,4.7778,5.3333,6.1111
1983,6.1111,6.2222,5.6667,5.8889,5.1111,6.5556,5.7778,3.6667,5.8889,5.4444,3.3333,5.8889,5.7778,5.7778
1984,4.4444,4.7778,6.3333,5.0,5.1111,7.2222,5.2222,3.5556,5.2222,4.3333,3.4444,5.8889,5.3333,5.2222
1985,2.3333,6.2222,5.5556,4.0,4.8889,2.5556,6.4444,3.8889,3.3333,5.8889,3.7778,2.4444,4.5556,2.5556
1986,6.5556,4.4444,6.0,6.2222,4.2222,7.2222,4.7778,2.3333,6.2222,4.4444,2.2222,6.3333,6.3333,6.8889
1987,3.1111,5.6667,5.5556,5.3333,3.5556,4.8889,5.0,3.5556,5.6667,3.5556,4.4444,4.0,4.5556,2.8889
1988,7.3333,3.8889,6.1111,6.7778,3.7778,7.4444,4.5556,1.6667,6.2222,3.8889,2.5556,7.1111,6.1111,6.8889
1989,7.2222,5.7778,6.7778,6.7778,6.3333,8.1111,5.3333,2.8889,6.7778,6.4444,2.2222,7.6667,6.6667,7.4444
1990,1.8889,5.7778,5.1111,3.8889,6.4444,2.5556,4.0,6.4444,2.8889,5.3333,5.2222,2.2222,3.0,2.3333
1991,1.7778,5.6667,4.7778,3.2222,4.1111,2.8889,6.0,6.0,2.8889,3.3333,5.5556,2.3333,2.5556,1.6667
1992,6.6667,6.5556,6.7778,5.4444,6.1111,6.6667,6.1111,3.5556,6.1111,6.2222,2.7778,6.1111,7.2222,7.4444
1993,7.3333,6.7778,5.5556,5.7778,5.4444,6.8889,4.3333,2.7778,5.5556,5.8889,3.0,6.1111,5.3333,7.6667
1994,5.4444,4.2222,4.7778,3.8889,7.2222,4.3333,3.7778,2.7778,4.0,4.5556,3.5556,5.4444,4.5556,5.2222
1995,5.3333,5.6667,6.4444,6.3333,5.7778,4.2222,4.0,2.2222,4.6667,5.4444,2.3333,5.2222,5.5556,6.1111
1996,3.2222,5.2222,4.6667,4.8889,4.2222,4.4444,4.1111,2.2222,3.7778,3.7778,4.5556,5.1111,4.0,4.7778
1997,6.0,5.3333,6.5556,5.0,5.3333,7.2222,4.8889,1.7778,5.3333,5.0,3.4444,5.2222,6.8889,5.8889
1998,6.2222,6.4444,6.4444,6.2222,6.6667,7.2222,4.5556,2.1111,5.8889,5.7778,3.6667,5.7778,6.1111,6.6667
1999,2.8889,6.0,5.4444,4.2222,4.6667,2.1111,3.8889,4.1111,3.1111,5.2222,5.5556,2.1111,3.6667,2.8889
2000,6.6667,5.4444,6.1111,5.5556,6.0,6.6667,4.8889,2.0,4.1111,5.6667,2.1111,5.3333,5.5556,7.1111
2001,6.2222,5.6667,5.6667,4.4444,5.4444,5.4444,4.4444,1.7778,5.0,5.0,3.2222,6.0,5.5556,8.0
2002,5.8889,4.7778,5.2222,5.4444,5.4444,5.8889,4.3333,2.6667,4.7778,5.7778,3.1111,6.7778,5.7778,6.7778
2003,2.5556,6.5556,6.4444,4.0,4.6667,5.5556,5.6667,2.6667,4.3333,4.8889,4.2222,3.4444,5.2222,4.7778
2004,1.2222,3.4444,3.6667,3.3333,2.0,3.8889,3.1111,6.4444,2.8889,2.1111,4.4444,2.8889,1.4444,1.4444
2005,6.1111,4.4444,6.2222,6.3333,4.6667,8.2222,4.6667,2.0,6.2222,6.2222,3.3333,6.3333,7.0,5.4444
2006,3.1111,6.6667,7.0,4.5556,5.4444,3.6667,4.8889,3.7778,3.6667,4.7778,5.0,2.2222,3.1111,3.5556
2007,6.5556,5.0,7.3333,6.7778,6.1111,7.7778,4.6667,2.8889,6.2222,6.2222,2.7778,7.2222,6.6667,6.5556
2008,2.2222,5.8889,7.2222,5.4444,4.2222,4.4444,5.6667,4.6667,2.7778,4.0,4.6667,3.5556,3.8889,2.6667
2009,4.7778,5.1111,6.1111,5.2222,4.5556,5.3333,5.2222,4.0,4.0,3.5556,4.4444,5.4444,3.5556,3.1111
2010,3.1111,5.7778,5.5556,5.2222,5.3333,3.7778,5.4444,4.7778,3.2222,3.7778,3.8889,4.6667,3.1111,2.6667
2011,3.6667,5.3333,6.8889,5.3333,4.4444,4.6667,5.2222,4.5556,3.6667,3.2222,4.7778,4.0,4.0,2.7778
2012,2.7778,6.4444,6.2222,5.6667,4.3333,2.4444,5.7778,4.5556,2.6667,4.2222,4.1111,2.5556,2.5556,2.2222
2013,6.8889,5.8889,5.8889,6.4444,6.8889,8.2222,5.8889,3.2222,7.0,7.5556,2.0,6.7778,6.8889,7.1111
2014,3.0,5.5556,5.8889,5.7778,5.2222,3.7778,5.0,3.4444,3.2222,3.1111,4.5556,3.1111,3.6667,3.7778
2015,6.4444,6.4444,5.8889,6.3333,5.5556,6.6667,6.6667,3.0,6.2222,5.5556,3.3333,5.6667,5.8889,5.7778
2016,2.7778,4.0,4.0,4.6667,4.2222,5.0,4.7778,5.1111,5.0,4.6667,3.4444,4.3333,4.6667,3.4444
2017,5.3333,6.5556,6.5556,5.5556,5.2222,5.3333,5.3333,4.3333,5.5556,5.4444,4.3333,6.0,5.5556,5.8889
2018,2.0,3.8889,3.7778,4.7778,4.0,3.7778,3.5556,5.7778,4.5556,2.7778,5.3333,3.8889,2.7778,2.4444
2019,2.5556,4.5556,4.5556,5.1111,3.3333,4.6667,3.4444,5.7778,4.4444,3.7778,5.1111,4.0,4.1111,2.6667
2020,2.2222,3.5556,5.6667,5.8889,4.0,3.8889,3.8889,6.0,4.0,3.2222,5.3333,3.4444,3.2222,2.0
2021,4.4444,7.0,6.4444,5.7778,5.1111,6.2222,5.0,3.3333,5.8889,5.5556,3.5556,3.3333,7.1111,5.7778
2022,3.3333,5.4444,6.1111,4.1111,5.0,4.5556,5.0,5.2222,5.0,5.3333,5.5556,2.8889,6.2222,3.3333
2023,6.5556,5.8889,7.1111,6.8889,5.1111,8.2222,5.4444,2.4444,6.2222,4.7778,2.4444,6.7778,5.7778,6.5556
2024,2.1111,3.5556,4.6667,5.4444,4.2222,3.3333,4.7778,5.1111,4.7778,3.2222,5.3333,5.3333,4.2222,2.8889
2025,6.3333,6.1111,6.0,6.2222,5.0,6.4444,4.8889,3.3333,5.6667,5.2222,4.3333,6.1111,7.1111,5.5556
2026,6.5556,5.1111,7.0,6.5556,6.8889,7.7778,4.4444,2.2222,6.8889,6.1111,4.0,7.1111,7.5556,6.5556
2027,5.6667,5.0,5.8889,6.0,6.1111,7.0,4.8889,3.1111,5.5556,5.3333,4.1111,6.4444,5.2222,5.4444
2028,5.6667,5.3333,6.7778,6.2222,4.6667,7.0,4.8889,3.2222,6.5556,4.6667,3.6667,6.3333,6.4444,5.8889
2029,5.4444,6.5556,6.4444,6.3333,6.8889,6.0,6.4444,2.2222,6.7778,5.0,4.2222,5.7778,6.8889,6.2222
2030,8.0,7.1111,6.8889,6.6667,7.3333,7.4444,5.5556,2.3333,7.3333,6.5556,4.0,7.2222,7.5556,7.1111
2031,6.3333,6.3333,6.1111,5.8889,5.8889,7.0,5.2222,2.8889,6.4444,5.7778,5.3333,5.7778,7.0,6.2222
2032,2.3333,6.0,5.2222,4.2222,4.0,2.4444,5.4444,4.2222,4.7778,4.0,5.4444,4.3333,4.6667,6.0
2033,6.3333,7.2222,6.8889,5.4444,4.8889,7.6667,5.8889,3.0,6.3333,4.7778,4.3333,4.6667,6.8889,6.3333
2034,7.6667,7.3333,7.3333,6.8889,6.7778,8.0,5.4444,1.4444,7.3333,7.2222,3.1111,7.2222,8.6667,7.5556
2035,6.4444,6.4444,6.6667,5.4444,7.0,6.3333,4.8889,3.2222,5.4444,5.3333,3.3333,6.1111,6.4444,5.8889
2036,2.5556,5.1111,4.7778,3.4444,3.1111,3.4444,4.6667,4.2222,2.4444,4.5556,5.8889,3.2222,4.1111,4.4444
2037,6.4444,6.8889,5.8889,6.0,5.8889,6.8889,4.3333,2.6667,6.7778,5.7778,4.2222,5.4444,6.8889,5.8889
2038,4.2222,5.6667,4.6667,4.1111,5.2222,4.0,5.1111,3.7778,4.3333,4.8889,4.5556,5.0,5.1111,4.6667
2039,4.3333,5.4444,6.0,4.3333,5.4444,4.8889,5.2222,2.2222,5.7778,4.2222,5.0,4.2222,6.6667,5.0
2040,6.6667,6.7778,7.1111,5.4444,5.1111,8.1111,6.2222,2.3333,7.2222,5.2222,4.2222,5.8889,7.6667,7.3333
2041,6.2222,5.8889,7.1111,6.1111,4.0,7.8889,4.8889,2.8889,5.7778,3.5556,2.8889,6.4444,5.8889,5.8889
2042,4.6667,5.5556,6.3333,5.5556,4.3333,6.8889,4.4444,3.4444,4.5556,5.8889,5.1111,5.8889,6.0,4.6667
2043,6.1111,6.2222,7.3333,5.3333,5.6667,7.6667,4.7778,2.1111,5.4444,4.1111,2.8889,4.5556,7.0,6.7778
2044,6.2222,5.2222,6.5556,6.4444,6.2222,7.2222,5.2222,2.2222,6.0,6.8889,2.3333,6.3333,7.0,7.2222
2045,6.5556,6.6667,7.2222,4.2222,6.7778,5.8889,4.5556,2.4444,5.7778,4.2222,4.2222,4.0,7.7778,6.4444
2046,4.0,6.8889,7.7778,4.2222,5.1111,5.0,4.2222,3.4444,4.7778,4.0,4.4444,2.3333,7.1111,4.6667
2047,2.5556,6.6667,7.0,3.7778,5.1111,2.1111,3.8889,4.7778,4.4444,3.4444,3.8889,2.1111,1.8889,1.8889
2048,2.5556,5.0,5.1111,5.0,4.1111,5.4444,4.3333,4.2222,5.0,3.8889,3.0,5.3333,4.1111,2.8889
2049,2.7778,6.2222,7.0,4.4444,6.1111,3.5556,5.3333,4.7778,3.4444,5.2222,5.6667,3.5556,3.5556,2.5556
2050,2.8889,5.2222,6.4444,4.6667,4.2222,5.1111,4.3333,3.6667,4.6667,3.7778,3.8889,4.0,4.5556,4.1111
2051,3.7778,5.8889,7.2222,4.5556,4.1111,6.8889,4.2222,3.3333,5.2222,3.6667,4.4444,4.2222,4.8889,3.7778
2052,3.1111,6.6667,7.2222,4.7778,5.2222,6.2222,4.2222,3.0,4.8889,3.6667,3.0,2.6667,5.6667,4.0
2053,6.2222,7.1111,6.5556,6.0,5.0,6.6667,5.0,4.1111,6.2222,5.0,3.6667,7.0,6.0,5.8889
2054,2.7778,6.0,5.5556,4.6667,4.1111,3.5556,5.4444,3.4444,4.7778,3.5556,3.8889,3.6667,5.2222,3.5556
2055,4.4444,4.7778,5.2222,4.4444,3.7778,5.7778,4.5556,4.3333,5.1111,5.0,3.4444,5.6667,5.2222,3.5556
2056,6.6667,5.1111,6.0,6.4444,5.7778,7.4444,5.3333,2.5556,6.8889,7.4444,2.5556,7.7778,5.2222,6.0
2057,6.2222,6.3333,6.8889,5.1111,6.3333,7.2222,5.7778,3.3333,6.2222,5.8889,4.3333,6.8889,6.6667,6.7778
2058,2.1111,5.7778,5.6667,4.0,3.8889,2.7778,4.5556,4.6667,4.4444,2.7778,3.4444,3.6667,2.6667,2.0
2059,6.5556,5.5556,6.3333,6.2222,6.3333,7.2222,4.5556,2.5556,6.8889,4.4444,3.0,6.7778,7.0,7.0
2060,5.6667,5.3333,6.1111,5.4444,5.0,6.4444,5.4444,2.2222,6.4444,5.6667,3.3333,7.2222,5.2222,5.7778
2061,5.2222,5.2222,5.7778,6.3333,6.2222,6.4444,4.7778,3.1111,6.5556,4.1111,3.3333,6.4444,6.0,7.2222
2062,1.8889,4.6667,5.5556,5.6667,3.6667,4.1111,4.0,4.1111,4.0,4.0,3.5556,3.3333,3.1111,2.2222
2063,5.8889,6.6667,5.8889,6.0,5.2222,6.0,6.0,3.3333,6.5556,6.2222,3.2222,6.2222,5.5556,6.7778
2064,4.7778,4.7778,6.0,4.8889,4.0,5.7778,5.3333,3.3333,5.5556,3.4444,3.2222,6.7778,5.2222,4.8889
2065,5.3333,7.0,6.7778,4.4444,4.2222,6.5556,4.5556,2.8889,5.7778,3.5556,3.8889,6.1111,6.0,6.5556
2066,2.2222,5.7778,6.8889,2.8889,4.4444,2.8889,5.6667,4.5556,4.1111,4.0,4.2222,2.3333,3.4444,3.4444
2067,2.5556,6.2222,7.0,3.1111,5.7778,3.3333,5.0,5.0,3.6667,3.7778,4.1111,2.3333,4.6667,3.1111
2068,2.0,6.6667,7.3333,4.0,4.1111,4.0,4.5556,4.3333,4.7778,3.3333,3.4444,2.2222,5.5556,3.5556
2069,3.2222,6.7778,7.6667,3.1111,6.4444,2.2222,4.8889,4.7778,3.2222,5.3333,4.2222,1.6667,3.8889,2.0
